Timestamp,60pct Cell 1 Current,60pct Cell 1 Voltage,60pct Cell 1 Resistance,60pct Cell 1 Temp,60pct Cell 2 Current,60pct Cell 2 Voltage,60pct Cell 2 Resistance,60pct Cell 2 Temp,60pct Cell 3 Current,60pct Cell 3 Voltage,60pct Cell 3 Resistance,60pct Cell 3 Temp,60pct Cell 4 Current,60pct Cell 4 Voltage,60pct Cell 4 Resistance,60pct Cell 4 Temp,60pct Cell 5 Current,60pct Cell 5 Voltage,60pct Cell 5 Resistance,60pct Cell 5 Temp,60pct Cell 6 Current,60pct Cell 6 Voltage,60pct Cell 6 Resistance,60pct Cell 6 Temp,55pct Cell 7 Current,55pct Cell 7 Voltage,55pct Cell 7 Resistance,55pct Cell 7 Temp,55pct Cell 8 Current,55pct Cell 8 Voltage,55pct Cell 8 Resistance,55pct Cell 8 Temp,55pct Cell 9 Current,55pct Cell 9 Voltage,55pct Cell 9 Resistance,55pct Cell 9 Temp,55pct Cell 10 Current,55pct Cell 10 Voltage,55pct Cell 10 Resistance,55pct Cell 10 Temp,55pct Cell 11 Current,55pct Cell 11 Voltage,55pct Cell 11 Resistance,55pct Cell 11 Temp,55pct Cell 12 Current,55pct Cell 12 Voltage,55pct Cell 12 Resistance,55pct Cell 12 Temp,45pct Cell 13 Current,45pct Cell 13 Voltage,45pct Cell 13 Resistance,45pct Cell 13 Temp,45pct Cell 14 Current,45pct Cell 14 Voltage,45pct Cell 14 Resistance,45pct Cell 14 Temp,40pct Cell 15 Current,40pct Cell 15 Voltage,40pct Cell 15 Resistance,40pct Cell 15 Temp,40pct Cell 16 Current,40pct Cell 16 Voltage,40pct Cell 16 Resistance,40pct Cell 16 Temp
11-07-2025-Fri 14-39-37-PM,83.5,5.492,0.08221556886227545,17.406,82.7,5.496,0.08307134220072553,16.9839,71.4,5.5,0.09628851540616246,17.333,73.1,5.536,0.09466484268125855,17.558,84.2,5.468,0.08117577197149643,18.323,80.1,5.504,0.08589263420724094,17.929,96.4,5.456,0.07074688796680499,18.863,95.0,5.448,0.0716842105263158,18.7055,93.2,5.464,0.0732832618025751,17.8274,92.9,5.468,0.07357373519913886,17.423,100.0,5.464,0.0683,17.4565,76.1,5.52,0.09067017082785807,18.165,88.7,5.432,0.0765501691093574,19.482,96.7,5.492,0.07099276111685625,19.122,93.8,5.416,0.07217484008528785,19.9545,100.6,5.416,0.06729622266401591,19.33
11-07-2025-Fri 14-39-40-PM,80.7,5.496,0.08513011152416358,17.541,79.1,5.504,0.08697850821744627,17.1863,69.2,5.508,0.09949421965317919,17.445,70.7,5.544,0.09801980198019802,17.5911,81.0,5.48,0.08456790123456791,18.345,77.6,5.512,0.08878865979381445,17.9628,95.1,5.464,0.07181913774973714,18.919,91.0,5.46,0.075,18.7393,92.8,5.464,0.0735991379310345,17.8951,92.7,5.472,0.07378640776699029,17.546,100.1,5.468,0.06828171828171828,17.558,75.9,5.524,0.09097496706192358,18.21,88.6,5.432,0.07663656884875847,19.482,96.9,5.496,0.07089783281733747,19.167,93.9,5.42,0.07215122470713524,20.0561,100.6,5.42,0.06734592445328033,19.398
11-07-2025-Fri 14-39-44-PM,77.1,5.508,0.08929961089494165,17.507,75.8,5.516,0.09096306068601584,17.1186,66.2,5.52,0.10422960725075527,17.467,68.0,5.548,0.10198529411764705,17.6927,78.3,5.488,0.08761174968071521,18.311,75.3,5.52,0.09163346613545818,18.0298,93.7,5.472,0.07299893276414088,18.874,88.5,5.468,0.0772316384180791,18.6377,92.4,5.468,0.07397186147186147,17.8951,91.9,5.472,0.07442872687704026,17.535,100.1,5.472,0.06833166833166834,17.5911,75.4,5.524,0.09157824933687002,18.165,88.1,5.436,0.07712826333711692,19.2119,96.5,5.496,0.0711917098445596,19.065,93.7,5.424,0.07235859124866596,19.9545,100.4,5.42,0.0674800796812749,19.296
11-07-2025-Fri 14-39-50-PM,75.3,5.508,0.0914342629482072,17.575,73.5,5.516,0.09380952380952381,17.2202,66.0,5.52,0.10454545454545454,17.558,66.4,5.556,0.1045933734939759,17.8274,76.9,5.496,0.0893368010403121,18.379,74.2,5.52,0.09299191374663072,18.0298,92.9,5.472,0.0736275565123789,19.009,87.6,5.476,0.0781392694063927,18.7393,92.0,5.468,0.07429347826086957,17.929,91.6,5.472,0.07467248908296945,17.591,100.3,5.472,0.06819541375872383,17.625,75.2,5.528,0.09188829787234042,18.244,87.5,5.44,0.07771428571428572,19.2796,96.0,5.5,0.07161458333333333,19.19,93.7,5.42,0.0723052294557097,20.2593,100.6,5.42,0.06734592445328033,19.499
11-07-2025-Fri 14-55-13-PM,86.8,5.464,0.07868663594470046,19.297,86.7,5.468,0.07883506343713957,19.0095,73.4,5.472,0.09318801089918256,19.448,77.2,5.508,0.08918393782383419,19.2119,86.5,5.44,0.0786127167630058,19.505,83.4,5.476,0.08207434052757794,19.2796,100.0,5.424,0.0678,19.977,100.5,5.42,0.06741293532338309,19.9884,106.7,5.412,0.0634020618556701,19.5836,110.1,5.42,0.061534968210717536,19.572,113.5,5.42,0.05969162995594713,20.1238,91.7,5.48,0.0747001090512541,19.786,98.1,5.384,0.06860346585117229,20.0222,109.5,5.452,0.06223744292237443,19.989,109.4,5.364,0.06128884826325411,20.6641,110.0,5.364,0.060954545454545456,20.326
11-07-2025-Fri 14-55-15-PM,84.4,5.472,0.08104265402843602,19.33,83.7,5.48,0.0818399044205496,19.0764,71.7,5.48,0.09553695955369597,19.38,75.1,5.52,0.09187749667110519,19.1441,83.3,5.452,0.08181272509003602,19.583,81.3,5.488,0.0843788437884379,19.482,98.8,5.436,0.0687753036437247,20.113,95.4,5.432,0.0711740041928721,20.1577,103.2,5.428,0.06574612403100775,19.5836,106.5,5.428,0.06370892018779344,19.527,111.3,5.428,0.06096136567834681,19.9206,88.4,5.488,0.07760180995475113,19.729,95.0,5.396,0.071,20.1238,105.8,5.46,0.0645085066162571,20.101,104.6,5.376,0.06424474187380498,20.6979,106.1,5.38,0.06338360037700283,20.428
11-07-2025-Fri 14-55-18-PM,82.8,5.48,0.08272946859903384,19.33,81.8,5.484,0.08380195599022006,19.0433,70.6,5.488,0.09716713881019833,19.403,73.7,5.524,0.09369063772048847,19.178,82.1,5.46,0.08313032886723509,19.606,79.6,5.496,0.0863065326633166,19.3804,97.9,5.44,0.06945863125638407,20.022,94.0,5.44,0.0723404255319149,20.1238,101.5,5.432,0.06689655172413793,19.6166,104.3,5.436,0.06514860977948227,19.549,109.9,5.436,0.061828935395814376,19.9884,86.2,5.496,0.07969837587006962,19.809,93.7,5.4,0.0720384204909285,20.2593,104.0,5.468,0.06572115384615385,20.067,102.6,5.388,0.06564327485380117,20.5625,104.3,5.384,0.06452540747842762,20.343
11-07-2025-Fri 14-58-19-PM,76.6,5.504,0.08981723237597912,14.708,79.4,5.504,0.08664987405541559,16.8154,68.8,5.508,0.10007267441860465,16.478,71.3,5.54,0.09712482468443197,16.9162,79.8,5.48,0.08583959899749374,16.692,77.5,5.512,0.0889032258064516,17.2541,94.6,5.464,0.0721987315010571,16.174,88.4,5.46,0.07720588235294117,16.309,87.3,5.464,0.07823596792668959,12.5999,94.3,5.468,0.07248144220572642,15.039,101.5,5.468,0.06733990147783252,15.7019,78.5,5.52,0.08789808917197452,16.174,88.8,5.432,0.07646396396396397,15.9042,97.5,5.492,0.07041025641025642,16.039,96.7,5.416,0.07001034126163391,14.96,96.0,5.42,0.07057291666666667,15.635
11-07-2025-Fri 14-58-21-PM,73.7,5.512,0.09348710990502035,14.606,76.0,5.512,0.0906578947368421,16.7815,67.0,5.516,0.10291044776119403,16.433,68.9,5.552,0.10072568940493469,16.8823,77.2,5.492,0.08892487046632123,16.624,75.1,5.52,0.09187749667110519,17.1186,92.7,5.472,0.07378640776699029,16.185,86.6,5.472,0.07898383371824481,16.3429,85.8,5.472,0.07972027972027973,12.4313,92.2,5.472,0.07418655097613884,14.949,100.1,5.472,0.06833166833166834,15.6341,76.3,5.524,0.09049803407601573,16.129,87.7,5.436,0.0774800456100342,15.8704,96.1,5.5,0.0715400624349636,16.028,95.2,5.428,0.07127100840336134,15.0947,94.7,5.428,0.07164730728616685,15.719
11-07-2025-Fri 14-58-23-PM,72.3,5.516,0.09536652835408022,14.556,74.2,5.516,0.0929245283018868,16.7815,65.8,5.52,0.10486322188449848,16.444,67.5,5.556,0.10288888888888888,16.9501,75.8,5.496,0.09063324538258577,16.612,73.6,5.524,0.09381793478260869,17.1186,91.4,5.476,0.074890590809628,16.118,85.8,5.476,0.07977855477855478,16.309,84.9,5.476,0.08062426383981156,12.3297,90.7,5.48,0.07552370452039692,14.904,99.1,5.48,0.0691220988900101,15.6003,74.8,5.528,0.09237967914438504,16.106,87.0,5.448,0.07827586206896553,15.7688,95.2,5.504,0.0722689075630252,15.938,93.6,5.432,0.07254273504273506,14.9262,93.6,5.432,0.07254273504273506,15.618
